,head,relation,tail
5426,중앙U병원,koad:roadNameCode,2638062000
5427,큐병원,koad:roadNameCode,2638062000
5428,프라임병원,koad:roadNameCode,2638056100
5429,하나병원,koad:roadNameCode,2638059000
5430,항플러스병원,koad:roadNameCode,2638056100
5431,허브휴병원,koad:roadNameCode,2638057200
5432,동래병원,koad:roadNameCode,2641063500
5433,마음향기병원,koad:roadNameCode,2641061000
5434,메드윌병원,koad:roadNameCode,2641069000
5435,부산마이크로병원,koad:roadNameCode,2641069000
5436,새우리남산병원,koad:roadNameCode,2641067000
5437,세웅병원,koad:roadNameCode,2641052000
5438,아름다운강산병원,koad:roadNameCode,2641055000
5439,왈레스기념침례병원,koad:roadNameCode,2641067000
5440,패밀리병원,koad:roadNameCode,2641061000
5441,행복한외과병원,koad:roadNameCode,2641058000
5442,갑을녹산병원,koad:roadNameCode,2635056000
5443,가덕도보건지소,koad:roadNameCode,2644058000
5444,부산광역시의료원,koad:roadNameCode,2647062000
5445,BHS한서병원,koad:roadNameCode,2650076000
5446,부산센텀병원,koad:roadNameCode,2650078000
5447,수영삼성병원,koad:roadNameCode,2650076000
5448,자모여성병원,koad:roadNameCode,2650079000
5449,좋은강안병원,koad:roadNameCode,2650066000
5450,길정병원,koad:roadNameCode,2653067000
5451,대남병원,koad:roadNameCode,2653067000
5452,부산보훈병원,koad:roadNameCode,2653066000
5453,부영병원,koad:roadNameCode,2653067000
5454,사상고려병원,koad:roadNameCode,2653060000
5455,사상중앙병원,koad:roadNameCode,2653058000
5456,서부산센텀병원,koad:roadNameCode,2653062000
5457,서울유병원,koad:roadNameCode,2653066100
5458,영동병원,koad:roadNameCode,2653062000
5459,우리병원,koad:roadNameCode,2653062000
5460,좋은삼선병원,koad:roadNameCode,2653066000
5461,주례자연병원,koad:roadNameCode,2653066100
5462,큰솔병원,koad:roadNameCode,2653067000
5463,기장병원,koad:roadNameCode,2671025000
5464,동남권원자력병원,koad:roadNameCode,2671025300
5465,메리놀병원,longitude,129.0329882
5466,새한정형외과의원,longitude,129.0247918
5467,성신항운외과,longitude,129.0283644
5468,좋은미래정형외과의원,longitude,129.0274385
5469,청십자메디칼의원,longitude,129.0286161
5470,고신의료원,longitude,129.0145128
5471,동아대학교병원,longitude,129.0180242
5472,부산대학교병원,longitude,129.0192223
5473,삼육부산병원,longitude,129.0109763
5474,봉생병원,longitude,129.0505616
5475,일신기독병원,longitude,129.0544169
5476,좋은문화병원,longitude,129.0590486
5477,영도병원,longitude,129.0405264
5478,영도참편한요양병원,longitude,129.0687045
5479,인제요양병원,longitude,129.0400543
5480,정요양병원,longitude,129.0390717
5481,태종대요양병원,longitude,129.0802892
5482,해동병원,longitude,129.0438639
5483,21세기라파병원,longitude,129.0618755
5484,동의병원,longitude,129.0759208
5485,부산백병원,longitude,129.0205711
5486,부산제2항운병원,longitude,129.0596225
5487,성가병원,longitude,129.0590295
5488,세흥병원,longitude,129.063264
5489,오성병원,longitude,129.0704197
5490,온종합병원,longitude,129.0498802
5491,이샘병원,longitude,129.0611556
5492,참병원,longitude,129.0215888
5493,청맥병원,longitude,129.059583
5494,춘해병원,longitude,129.0583806
5495,한빛병원,longitude,129.058896
5496,행복한병원,longitude,129.0703224
5497,휴병원,longitude,129.0495108
5498,광혜병원,longitude,129.0711453
5499,대동병원,longitude,129.0802018
5500,대한병원,longitude,129.0671681
5501,동래봉생병원,longitude,129.096114
5502,동래성모병원,longitude,129.0801763
5503,마더즈병원,longitude,129.0895956
5504,미래병원,longitude,129.0975624
5505,부산힘찬병원,longitude,129.0871662
5506,세계로병원,longitude,129.0647556
5507,우리들병원,longitude,129.0855768
5508,부산고려병원,longitude,129.0926053
5509,부산성소병원,longitude,129.0857857
5510,부산성모병원,longitude,129.1091865
5511,구포부민병원,longitude,128.9906602
5512,구포성심병원,longitude,129.0045732
5513,미래로병원,longitude,129.0044622
5514,베스티안부산병원,longitude,129.0086179
5515,부민병원,longitude,129.011216
5516,서울아동병원,longitude,129.0143523
5517,한사랑내과병원,longitude,129.0090884
5518,화명일신기독병원,longitude,129.0139594
5519,김앤정해운대병원,longitude,129.1749525
5520,나눔과행복병원,longitude,129.1689918
5521,마리나병원,longitude,129.1485267
5522,바른길병원,longitude,129.121737
5523,엘리움병원,longitude,129.1757407
5524,해운대백병원,longitude,129.1821639
5525,해운대자명병원,longitude,129.1460683
5526,효성시티병원,longitude,129.1214655
5527,강동병원,longitude,128.9782779
5528,경희병원,longitude,128.9768359
5529,괴정병원,longitude,128.9898925
5530,다대자연병원,longitude,128.9770795
5531,부산본병원,longitude,128.9698294
5532,우리원병원,longitude,128.9708598
5533,장림한서병원,longitude,128.9769696
5534,중앙U병원,longitude,128.9990945
5535,큐병원,longitude,128.9648751
5536,프라임병원,longitude,128.9658415
5537,하나병원,longitude,128.9771458
5538,항플러스병원,longitude,128.9640285
5539,허브휴병원,longitude,128.9643735
5540,동래병원,longitude,129.1118906
5541,마음향기병원,longitude,129.0772946
5542,메드윌병원,longitude,129.0909591
5543,부산마이크로병원,longitude,129.0909821
5544,새우리남산병원,longitude,129.0920919
5545,세웅병원,longitude,129.104077
5546,아름다운강산병원,longitude,129.1096748
5547,왈레스기념침례병원,longitude,129.0935929
5548,패밀리병원,longitude,129.0856303
5549,행복한외과병원,longitude,129.0920582
5550,갑을녹산병원,longitude,128.8533125
5551,가덕도보건지소,longitude,128.8304293
5552,부산광역시의료원,longitude,129.0600523
5553,BHS한서병원,longitude,129.1128819
5554,부산센텀병원,longitude,129.1145602
5555,수영삼성병원,longitude,129.1144438
5556,자모여성병원,longitude,129.111914
5557,좋은강안병원,longitude,129.1106007
5558,길정병원,longitude,128.9959072
5559,대남병원,longitude,128.9958779
5560,부산보훈병원,longitude,129.0082523
5561,부영병원,longitude,128.9840247
5562,사상고려병원,longitude,128.9828434
5563,사상중앙병원,longitude,128.9782163
5564,서부산센텀병원,longitude,128.9845543
5565,서울유병원,longitude,129.0001666
5566,영동병원,longitude,128.9863209
5567,우리병원,longitude,128.9824328
5568,좋은삼선병원,longitude,129.0078086
5569,주례자연병원,longitude,128.9996321
5570,큰솔병원,longitude,128.9824424
5571,기장병원,longitude,129.2167551
5572,동남권원자력병원,longitude,129.2443307
5573,메리놀병원,latitude,35.10765061
5574,새한정형외과의원,latitude,35.10334631
5575,성신항운외과,latitude,35.10316139
5576,좋은미래정형외과의원,latitude,35.10284354
5577,청십자메디칼의원,latitude,35.09715932
5578,고신의료원,latitude,35.08107807
5579,동아대학교병원,latitude,35.11954591
5580,부산대학교병원,latitude,35.10105499
5581,삼육부산병원,latitude,35.11206562
5582,봉생병원,latitude,35.13086197
5583,일신기독병원,latitude,35.13577532
5584,좋은문화병원,latitude,35.14078971
5585,영도병원,latitude,35.092242
5586,영도참편한요양병원,latitude,35.08084937
5587,인제요양병원,latitude,35.09241324
5588,정요양병원,latitude,35.09169757
5589,태종대요양병원,latitude,35.06291664
5590,해동병원,latitude,35.09193659
5591,21세기라파병원,latitude,35.16183757
5592,동의병원,latitude,35.169949
5593,부산백병원,latitude,35.14645349
5594,부산제2항운병원,latitude,35.14668023
5595,성가병원,latitude,35.14206031
5596,세흥병원,latitude,35.16370654
5597,오성병원,latitude,35.17133058
5598,온종합병원,latitude,35.15785097
5599,이샘병원,latitude,35.14760758
5600,참병원,latitude,35.15356567
5601,청맥병원,latitude,35.15667958
5602,춘해병원,latitude,35.1469497
5603,한빛병원,latitude,35.14578989
5604,행복한병원,latitude,35.15042173
5605,휴병원,latitude,35.15759481
5606,광혜병원,latitude,35.20696835
5607,대동병원,latitude,35.20430756
5608,대한병원,latitude,35.20372902
5609,동래봉생병원,latitude,35.19691197
5610,동래성모병원,latitude,35.20326474
5611,마더즈병원,latitude,35.20041624
5612,미래병원,latitude,35.19772269
5613,부산힘찬병원,latitude,35.20147863
5614,세계로병원,latitude,35.19449847
5615,우리들병원,latitude,35.22128969
5616,부산고려병원,latitude,35.13490447
5617,부산성소병원,latitude,35.13515104
5618,부산성모병원,latitude,35.11051609
5619,구포부민병원,latitude,35.19819497
5620,구포성심병원,latitude,35.20967279
5621,미래로병원,latitude,35.21130636
5622,베스티안부산병원,latitude,35.23558347
5623,부민병원,latitude,35.21196445
5624,서울아동병원,latitude,35.235978
5625,한사랑내과병원,latitude,35.21076231
5626,화명일신기독병원,latitude,35.23168799
5627,김앤정해운대병원,latitude,35.17196445
5628,나눔과행복병원,latitude,35.16601157
5629,마리나병원,latitude,35.15811366
5630,바른길병원,latitude,35.20590026
5631,엘리움병원,latitude,35.16879432
5632,해운대백병원,latitude,35.17325949
5633,해운대자명병원,latitude,35.16769677
5634,효성시티병원,latitude,35.18519238
5635,강동병원,latitude,35.08963283
5636,경희병원,latitude,35.07353204
5637,괴정병원,latitude,35.09958166
5638,다대자연병원,latitude,35.06870058
5639,부산본병원,latitude,35.10628188
5640,우리원병원,latitude,35.05592426
5641,장림한서병원,latitude,35.07412527
5642,중앙U병원,latitude,35.09059405
5643,큐병원,latitude,35.10660329
5644,프라임병원,latitude,35.10588694
5645,하나병원,latitude,35.07427082
5646,항플러스병원,latitude,35.10588046
5647,허브휴병원,latitude,35.09934587
5648,동래병원,latitude,35.294789
5649,마음향기병원,latitude,35.23099398
5650,메드윌병원,latitude,35.25851487
5651,부산마이크로병원,latitude,35.25170706
5652,새우리남산병원,latitude,35.26525079
5653,세웅병원,latitude,35.21443315
5654,아름다운강산병원,latitude,35.21614069
5655,왈레스기념침례병원,latitude,35.26726112
5656,패밀리병원,latitude,35.22257958
5657,행복한외과병원,latitude,35.23222119
5658,갑을녹산병원,latitude,35.09056604
5659,가덕도보건지소,latitude,35.05359803
5660,부산광역시의료원,latitude,35.18741909
5661,BHS한서병원,latitude,35.16104695
5662,부산센텀병원,latitude,35.16625902
5663,수영삼성병원,latitude,35.16239358
5664,자모여성병원,latitude,35.15534061
5665,좋은강안병원,latitude,35.15017251
5666,길정병원,latitude,35.1315443
5667,대남병원,latitude,35.1323052
5668,부산보훈병원,latitude,35.15289186
5669,부영병원,latitude,35.14121421
5670,사상고려병원,latitude,35.16991604
5671,사상중앙병원,latitude,35.1784013
5672,서부산센텀병원,latitude,35.16121203
5673,서울유병원,latitude,35.14914287
5674,영동병원,latitude,35.16068526
5675,우리병원,latitude,35.16611169
5676,좋은삼선병원,latitude,35.15015109
5677,주례자연병원,latitude,35.14955362
5678,큰솔병원,latitude,35.1407168
5679,기장병원,latitude,35.23581177
5680,동남권원자력병원,latitude,35.3218427
5681,7633,cause,태풍 볼라벤
5682,7634,cause,태풍 볼라벤
5683,7635,cause,태풍 볼라벤
5684,7636,cause,태풍 볼라벤
5685,7637,cause,태풍 볼라벤
5686,7638,cause,태풍 볼라벤
5687,7639,cause,태풍 볼라벤
5688,7640,cause,태풍 볼라벤
5689,7641,cause,태풍 볼라벤
5690,7642,cause,태풍 볼라벤
5691,7643,cause,태풍 볼라벤
5692,7644,cause,태풍 볼라벤
5693,7645,cause,태풍 볼라벤
5694,7646,cause,태풍 볼라벤
5695,7647,cause,태풍 볼라벤
5696,7648,cause,태풍 볼라벤
5697,7649,cause,태풍 볼라벤
5698,7650,cause,태풍 볼라벤
5699,7651,cause,태풍 볼라벤
5700,7652,cause,태풍 볼라벤
5701,7653,cause,태풍 볼라벤
5702,7654,cause,태풍 볼라벤
5703,7655,cause,태풍 볼라벤
5704,7656,cause,태풍 볼라벤
5705,7657,cause,태풍 볼라벤
5706,7658,cause,태풍 볼라벤
5707,7659,cause,태풍 볼라벤
5708,7660,cause,태풍 볼라벤
5709,7661,cause,태풍 볼라벤
5710,7662,cause,태풍 볼라벤
5711,7663,cause,태풍 볼라벤
5712,7664,cause,태풍 볼라벤
5713,7665,cause,태풍 볼라벤
5714,7666,cause,태풍 볼라벤
5715,7667,cause,태풍 볼라벤
5716,7668,cause,태풍 볼라벤
5717,7669,cause,태풍 볼라벤
5718,7670,cause,태풍 볼라벤
5719,7671,cause,태풍 볼라벤
5720,7672,cause,태풍 볼라벤
5721,7673,cause,태풍 볼라벤
5722,7674,cause,태풍 볼라벤
5723,7675,cause,태풍 볼라벤
5724,7676,cause,태풍 볼라벤
5725,7677,cause,2008년도  집중호우
5726,7678,cause,2008년도  집중호우
5727,7679,cause,2008년도  집중호우
5728,7680,cause,태풍 에위니아
5729,7681,cause,태풍 에위니아
5730,7682,cause,태풍 에위니아
5731,7683,cause,태풍 에위니아
5732,7684,cause,태풍 나리
5733,7685,cause,태풍 나리
5734,7686,cause,태풍 나리
5735,7687,cause,국지성 집중호우
5736,7688,cause,국지성 집중호우
5737,7689,cause,국지성 집중호우
5738,7690,cause,국지성 집중호우
5739,7691,cause,국지성 집중호우
5740,7692,cause,국지성 집중호우
5741,7693,cause,국지성 집중호우
5742,7694,cause,국지성 집중호우
5743,7695,cause,국지성 집중호우
5744,7696,cause,국지성 집중호우
5745,7697,cause,국지성 집중호우
5746,7698,cause,국지성 집중호우
5747,7699,cause,국지성 집중호우
5748,7700,cause,국지성 집중호우
5749,7701,cause,태풍 에위니아
5750,7702,cause,태풍 에위니아
5751,7703,cause,태풍 에위니아
5752,7704,cause,태풍 에위니아
5753,7705,cause,태풍 나리
5754,7706,cause,태풍 나리
5755,7707,cause,태풍 나리
5756,7708,cause,태풍 나리
5757,7709,cause,태풍 나리
5758,7710,cause,태풍 나리
5759,7711,cause,태풍 나리
5760,7712,cause,법성면 법성/진내리
5761,7713,cause,영광군 염산면 설도항
5762,7714,cause,집중 호우에 의한 침수
5763,7715,cause,집중 호우에 의한 침수
5764,7716,cause,태풍 나리
5765,7717,cause,태풍 나리
5766,7718,cause,태풍 나리
5767,7719,cause,태풍 나리
5768,7720,cause,태풍 나리
5769,7721,cause,태풍 나리
5770,7722,cause,2005. 07. 01 ~ 07.03  집중호우
5771,7723,cause,태풍 에위니아
5772,7724,cause,태풍 에위니아
5773,7725,cause,태풍 에위니아
5774,7726,cause,태풍 에위니아
5775,7727,cause,2005. 07. 01 ~ 07.03  집중호우
5776,7728,cause,해수면 만조시(백중사리) 상습침수
5777,7729,cause,2007. 03. 31  해수면 범람
5778,7730,cause,2005. 08. 02 ~ 2005.08. 03 집중호우
5779,7731,cause,집중호우
5780,7732,cause,집중호우
5781,7733,cause,집중호우
5782,7734,cause,태풍갈매기 집중호우
5783,7735,cause,태풍갈매기 집중호우
5784,7736,cause,태풍갈매기 집중호우
5785,7737,cause,태풍갈매기 집중호우
5786,7738,cause,태풍갈매기 집중호우
5787,7739,cause,태풍갈매기 집중호우
